"","Package.ID","Brand","Product","Batch","Strain","Distribution.Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated.By","Laboratory.Testing.Results","Point.of.Intended.Sale","Extraction.Method"
"56","55992","DTF - Downtown Flower","Sunset Sherb 3.5g - Mid","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"57","55966","HI KETO","Hi Keto Chocolate Chip Cookies 100mg RSO- Indica","221227-003-HIK","Indica Blend","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","02/19/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6ce4b22a-6698-4914-b658-806a415f61e1","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"58","55923","DTF - Downtown Flower","Blue Dream 3.5g - Mid","BLDR-231130.0001-W48","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/16/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/bd2344af-cfc6-4119-9ed1-2c77da1d82f3","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"59","55898","DTF - Downtown Flower","Fresh Fritter 3.5g - Mid","FrFr-231130.0001-W48","Fresh Fritter","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/15/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a3dcdee3-e05b-4875-b67b-3da5f88f16ea","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"60","55911","DTF - Downtown Flower","Sunset Sherb 14g - Mid","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/15/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"61","55901","DTF - Downtown Flower","Sunset Sherb 7g - Mid","SSherb-231229.0001-W52","Sunset Sherb","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/15/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"62","55841","DTF - Downtown Flower","DTF Premium Preroll 1g - Strawberry Mo'nana","SMo-230918.0001-W38","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","02/14/2024","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yhwppyfj","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"63","55845","DTF - Downtown Flower","Kosher Kush 3.5g - Signature","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/14/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"64","55844","DTF - Downtown Flower","Strawberry Mo'nana 3.5g - Signature","SMo-231003.0001-W40","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","10/3/2023","02/14/2024","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/OrLFyHmG5IvblgpwsCGkkIRtcLICz2Xql7r2UVrBrt8b7v6an3","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"65","55843","DTF - Downtown Flower","Wedding Cake 3.5g - Signature","WeCa-231229.0001-W52","Wedding Cake","Forever 46, LLC - 00000057DCHF00477864","12/29/2023","02/14/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/49d86091-b23d-4e06-94b6-4ecd70a844c0","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
