"Product","Package ID","Batch","Strain","Vendor","Date of manufacture","Brand","Harvest date","Producer"
nu TGK 14g - Mid,35233,ntgk-221227.0001,nu TGK,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,DTF - Downtown Flower,12/27/2022,
DTF Premium Preroll 1g - Mystery 1,35815,666-221026.0001,Mystery 1,,,DTF - Downtown Flower,10/26/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Kosher Kush,36585,235-220927.0001,Kosher Kush,,,Roaring 20s,9/27/2022,
DTF Premium Preroll 1g - Oreoz Mode,36603,OMO-221222.0001,Oreoz Mode,"Forever 46, LLC - 00000057DCHF00477864",3/10/2023,DTF - Downtown Flower,12/22/2022,
High Scorez Sauce Infused Preroll 1.2g - Millionaire Gelato x Forest Fire,35760,230301.0004-IPR,Millionaire Gelato x Forest Fire,,,High Scorez,,
DTF Premium Preroll 1g - Super Glue,35813,186-221109.0001,Super Glue,,,DTF - Downtown Flower,11/9/2022,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Marshmellow Squirt,36017,Marshmellow Squirt - 221122.0001,Marshmellow Squirt,"Forever 46, LLC - 00000057DCHF00477864",3/6/2023,Roaring 20s,11/22/2022,
Fatso 28g - Value,35581,224-221227.0001,Fatso,"Forever 46, LLC - 00000057DCHF00477864",2/27/2023,DTF - Downtown Flower,12/27/2022,
Zack's Rhino 3.5g - Value,36126,291C-221227.0001,Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",3/7/2023,DTF - Downtown Flower,12/27/2022,
Fatso 28g - Value,35581,224-221227.0001,Fatso,,,DTF - Downtown Flower,12/27/2022,
High Scorez Sauce Infused Preroll 1.2g - Mendo Dosi x Cotton Kush,36105,230307.0003-IPR,Mendo Dosi x Cotton Kush,"Forever 46, LLC - 00000057DCHF00477864",3/7/2023,High Scorez,10/26/2022,
Forest Fire 3.5g - Signature,36029,218-221227.0001,Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",3/6/2023,DTF - Downtown Flower,12/27/2022,
DTF Premium Preroll 1g - Millionaire Gelato,35818,Millionaire Gelato-221226.0001,Millionaire Gelato,,3/2/2023,DTF - Downtown Flower,12/26/2022,
Zack's Rhino 14g - Value,35622,291C-221227.0001,Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",2/28/2023,DTF - Downtown Flower,12/27/2022,
Apple Fritter 28g - Mid,35334,228-221227.0001,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",2/23/2023,DTF - Downtown Flower,12/27/2022,
High Scorez Sauce Infused Preroll 1.2g - Gello,35039,230221.0001-IPR,Gello,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,High Scorez,11/22/2022,
Cali Lightning 3.5g - Signature,35028,CLT-221227.0001,Cali Lightning,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
Zack's Rhino 28g - Value,35580,291C-221227.0001,Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",2/27/2023,DTF - Downtown Flower,12/27/2022,
Apple Fritter 3.5g - Mid,35634,228-221227.0001,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",2/28/2023,DTF - Downtown Flower,12/27/2022,
High Scorez Sauce Infused Preroll 1.2g - Super Glue,35328,230223.0002-IPR,Super Glue,,,High Scorez,,
DTF Premium Preroll 1g - Millionaire Gelato,35818,Millionaire Gelato-221226.0001,Millionaire Gelato,,,DTF - Downtown Flower,12/26/2022,
Cali Lightning 3.5g - Signature,35028,CLT-221227.0001,Cali Lightning,,,DTF - Downtown Flower,12/27/2022,
Zack's Rhino 28g - Value,35580,291C-221227.0001,Zack's Rhino,,,DTF - Downtown Flower,12/27/2022,
Apple Fritter 3.5g - Mid,35634,228-221227.0001,Apple Fritter,,,DTF - Downtown Flower,12/27/2022,
DTF Premium Preroll 1g - Millionaire Gelato,35818,Millionaire Gelato-221226.0001,Millionaire Gelato,,3/2/2023,DTF - Downtown Flower,12/26/2022,
DTF Premium Preroll 1g - Mystery 1,35815,666-221026.0001,Mystery 1,"Forever 46, LLC - 00000057DCHF00477864",3/2/2023,DTF - Downtown Flower,10/26/2022,
DTF Premium Preroll 1g - Super Glue,35813,186-221109.0001,Super Glue,"Forever 46, LLC - 00000057DCHF00477864",3/2/2023,DTF - Downtown Flower,11/9/2022,
Zack's Rhino 14g - Value,35622,291C-221227.0001,Zack's Rhino,,,DTF - Downtown Flower,12/27/2022,
Apple Fritter 28g - Mid,35334,228-221227.0001,Apple Fritter,,,DTF - Downtown Flower,12/27/2022,
Oreoz Mode 3.5g - Signature,34820,OMO-221222.0001,Oreoz Mode,,,DTF - Downtown Flower,12/22/2022,
Zack's Cake 28g - Mid,34024,Zack's Cake-221122.0001,Zack's Cake,"Forever 46, LLC - 00000057DCHF00477864",2/8/2023,DTF - Downtown Flower,11/22/2022,
Sonoran Lava 7g - Mid,30740,290D-221026.0001,Sonoran Lava,"Forever 46, LLC - 00000057DCHF00477864",12/29/2022,DTF - Downtown Flower,10/26/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Strawberry Cooler,609890963767,266-221026.0001,Strawberry Cooler,"Forever 46, LLC - 00000057DCHF00477864",2/27/2023,Roaring 20s,10/26/2022,
Mt Lemmon Lava 14g - Mid,32994,290C-221109.0001,Mt Lemmon Lava,"Forever 46, LLC - 00000057DCHF00477864",1/25/2023,DTF - Downtown Flower,11/9/2022,
Larry Lem OG 28g - Value,35081,Larry Lem OG-221227.0001,Larry Lem OG,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
High Scorez Sauce Infused Preroll 1.2g - Blue Dream X,34501,230215.0002-IPR,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,High Scorez,11/9/2022,
A La Oreoz 28g - Value,35347,ALO-221227.0001,A La Oreoz,"Forever 46, LLC - 00000057DCHF00477864",2/24/2023,DTF - Downtown Flower,12/27/2022,
A La Oreoz 14g - Value,35351,ALO-221227.0001,A La Oreoz,"Forever 46, LLC - 00000057DCHF00477864",2/24/2023,DTF - Downtown Flower,12/27/2022,
High Scorez Sauce Infused Preroll 1.2g - Millionaire Gelato x Forest Fire,35760,230301.0004-IPR,Millionaire Gelato x Forest Fire,"Forever 46, LLC - 00000057DCHF00477864",3/1/2023,High Scorez,12/26/2022,
Apple Fritter 3.5g - Mid,35634,228-221227.0001,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",2/28/2023,DTF - Downtown Flower,12/27/2022,
Zack's Rhino 14g - Value,35622,291C-221227.0001,Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",2/28/2023,DTF - Downtown Flower,12/27/2022,
A La Oreoz 28g - Value,35347,ALO-221227.0001,A La Oreoz,,,DTF - Downtown Flower,12/27/2022,
A La Oreoz 14g - Value,35351,ALO-221227.0001,A La Oreoz,,,DTF - Downtown Flower,12/27/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Strawberry Cooler,609890963767,266-221026.0001,Strawberry Cooler,,,Roaring 20s,10/26/2022,
Fatso 28g - Value,35581,224-221227.0001,Fatso,"Forever 46, LLC - 00000057DCHF00477864",2/27/2023,DTF - Downtown Flower,12/27/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Strawberry Cooler,609890963767,266-221026.0001,Strawberry Cooler,"Forever 46, LLC - 00000057DCHF00477864",2/27/2023,Roaring 20s,10/26/2022,
Zack's Rhino 28g - Value,35580,291C-221227.0001,Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",2/27/2023,DTF - Downtown Flower,12/27/2022,
Sonoran Lava 28g - Mid,34914,290D-221222.0001,Sonoran Lava,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,12/22/2022,
Kosher Kush 28g - Mid,35132,235-221227.0001,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
Kosher Kush 14g - Mid,35149,235-221227.0001,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
High Scorez Sauce Infused Preroll 1.2g - Sacrilegious x Jokerz Candy,34504,230215.0003-IPR,Sacrilegious x Jokerz Candy,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,High Scorez,10/26/2022,
DTF Premium Preroll 1g - Mystery 2,34910,667-221026.001,Mystery 2,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,10/26/2022,
DTF Premium Preroll 1g - Gello,35330,230-221122.0001,Gello,"Forever 46, LLC - 00000057DCHF00477864",2/23/2023,DTF - Downtown Flower,11/22/2022,
Cali-O-Socks 3.5g - Mid,35228,Cali-O Socks-221227.0001,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,DTF - Downtown Flower,12/27/2022,
Cali-O-Socks 28g - Mid,35241,Cali-O Socks-221227.0001,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,DTF - Downtown Flower,12/27/2022,
A La Oreoz 3.5g - Value,35378,ALO-221227.0001,A La Oreoz,"Forever 46, LLC - 00000057DCHF00477864",2/24/2023,DTF - Downtown Flower,12/27/2022,
Cali-O-Socks 3.5g - Mid,35228,Cali-O Socks-221227.0001,Cali-O-Socks,,,DTF - Downtown Flower,12/27/2022,
Kosher Kush 14g - Mid,35149,235-221227.0001,Kosher Kush,,,DTF - Downtown Flower,12/27/2022,
nu TGK 14g - Mid,35233,ntgk-221227.0001,nu TGK,,,DTF - Downtown Flower,12/27/2022,
A La Oreoz 14g - Value,35351,ALO-221227.0001,A La Oreoz,"Forever 46, LLC - 00000057DCHF00477864",2/24/2023,DTF - Downtown Flower,12/27/2022,
A La Oreoz 28g - Value,35347,ALO-221227.0001,A La Oreoz,"Forever 46, LLC - 00000057DCHF00477864",2/24/2023,DTF - Downtown Flower,12/27/2022,
Cali-O-Socks 28g - Mid,35241,Cali-O Socks-221227.0001,Cali-O-Socks,,,DTF - Downtown Flower,12/27/2022,
Kosher Kush 28g - Mid,35132,235-221227.0001,Kosher Kush,,,DTF - Downtown Flower,12/27/2022,
nu TGK 28g - Mid,35214,ntgk-221227.0001,nu TGK,,,DTF - Downtown Flower,12/27/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Dad's Frangoli,35318,Dad's Frangoli-220927.0001,Dad's Frangoli,,,Roaring 20s,9/26/2022,
DTF Premium Preroll 1g - Mystery 2,34910,667-221026.001,Mystery 2,,,DTF - Downtown Flower,10/26/2022,
Apple Fritter 28g - Mid,35334,228-221227.0001,Apple Fritter,"Forever 46, LLC - 00000057DCHF00477864",2/23/2023,DTF - Downtown Flower,12/27/2022,
DTF Premium Preroll 1g - Gello,35330,230-221122.0001,Gello,"Forever 46, LLC - 00000057DCHF00477864",2/23/2023,DTF - Downtown Flower,11/22/2022,
High Scorez Sauce Infused Preroll 1.2g - Super Glue,35328,230223.0002-IPR,Super Glue,"Forever 46, LLC - 00000057DCHF00477864",2/23/2023,High Scorez,11/9/2022,
High Scorez Sauce Infused Preroll 1.2g - Gello,35039,230221.0001-IPR,Gello,,,High Scorez,,
Roaring 20s REST 6 Pack Prerolls 3g - Gastropop,35269,324s-220913.0001,Gastropop,,,Roaring 20s,9/12/2022,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Monkey Nougat,35252,323s-220927.0001,Monkey Nougat,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,Roaring 20s,9/27/2022,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Oreoz 0550,35094,Oreoz 0550-221026.0001,Oreoz 0550,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,Roaring 20s,10/26/2022,
Mac n Geez 14g - Value,34962,MnG-221227.0001,Mac n Geez,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,12/27/2022,
Tangistan Kush 3.5g - Value,34733,TGK-221226.0001,Tangistan Kush,"Forever 46, LLC - 00000057DCHF00477864",2/16/2023,DTF - Downtown Flower,12/26/2022,
Tangistan Kush 28g - Value,34570,TGK-221226.0001,Tangistan Kush,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,DTF - Downtown Flower,12/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Gastropop,34051,230208.0001-IPR,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,High Scorez,10/20/2022,
High Scorez Sauce Infused Preroll 1.2g - Tangistan Kush x Blue Dream X,33805,230202.0002-IPR,Tangistan Kush x Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",2/2/2023,High Scorez,10/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Kosher Kush,33801,235-230202.0001-IPR,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",2/13/2023,High Scorez,8/25/2022,
High Scorez Sauce Infused Preroll 1.2g - Fatso x Ice Cream Social,32574,230120.0003-IPR,Fatso x Ice Cream Social,"Forever 46, LLC - 00000057DCHF00477864",2/1/2023,High Scorez,10/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy,31214,230106.0002-IPR,Jokerz Treat,"Forever 46, LLC - 00000057DCHF00477864",1/6/2023,High Scorez,10/20/2022,
High Scorez Sauce Infused Preroll 1.2g - Dad's Frangoli,31062,230104-009-IPR,Dad's Frangoli,"Forever 46, LLC - 00000057DCHF00477864",1/4/2023,High Scorez,10/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Zack's Cake,29756,221220-001,Zack's Cake,"Forever 46, LLC - 00000057DCHF00477864",1/6/2023,High Scorez,8/25/2022,
DTF Premium Preroll 1g - Gastropop,34740,324s-221020.0001,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",2/16/2023,DTF - Downtown Flower,10/20/2022,
Sonoran Lava 14g - Mid,34927,290D-221222.0001,Sonoran Lava,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,12/22/2022,
DTF Premium Preroll 1g - Blue Dream X,34821,272X-221109.0001,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",2/17/2023,DTF - Downtown Flower,11/9/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Dad's Frangoli,35318,Dad's Frangoli-220927.0001,Dad's Frangoli,"Forever 46, LLC - 00000057DCHF00477864",2/23/2023,Roaring 20s,9/26/2022,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Monkey Nougat,35252,323s-220927.0001,Monkey Nougat,,,Roaring 20s,9/27/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Gastropop,35269,324s-220913.0001,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,Roaring 20s,9/12/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Zack's Rhino,35265,291C-220913.0001,Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,Roaring 20s,9/12/2022,
Roaring 20s REST 6 Pack Prerolls 3g - Zack's Rhino,35265,291C-220913.0001,Zack's Rhino,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,Roaring 20s,9/12/2022,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Monkey Nougat,35252,323s-220927.0001,Monkey Nougat,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,Roaring 20s,9/27/2022,
Cali-O-Socks 28g - Mid,35241,Cali-O Socks-221227.0001,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,DTF - Downtown Flower,12/27/2022,
nu TGK 14g - Mid,35233,ntgk-221227.0001,nu TGK,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,DTF - Downtown Flower,12/27/2022,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Oreoz 0550,35094,Oreoz 0550-221026.0001,Oreoz 0550,,,Roaring 20s,10/26/2022,
Larry Lem OG 28g - Value,35081,Larry Lem OG-221227.0001,Larry Lem OG,,,DTF - Downtown Flower,12/27/2022,
Mac n Geez 14g - Value,34962,MnG-221227.0001,Mac n Geez,,,DTF - Downtown Flower,12/27/2022,
Cali-O-Socks 3.5g - Mid,35228,Cali-O Socks-221227.0001,Cali-O-Socks,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,DTF - Downtown Flower,12/27/2022,
Sonoran Lava 28g - Mid,34914,290D-221222.0001,Sonoran Lava,,,DTF - Downtown Flower,12/22/2022,
Sonoran Lava 14g - Mid,34927,290D-221222.0001,Sonoran Lava,,,DTF - Downtown Flower,12/22/2022,
nu TGK 28g - Mid,35214,ntgk-221227.0001,nu TGK,"Forever 46, LLC - 00000057DCHF00477864",2/22/2023,DTF - Downtown Flower,12/27/2022,
Tangistan Kush 3.5g - Value,34733,TGK-221226.0001,Tangistan Kush,,,DTF - Downtown Flower,12/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Blue Dream X,34501,230215.0002-IPR,Blue Dream X,,,High Scorez,,
Kosher Kush 14g - Mid,35149,235-221227.0001,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
Kosher Kush 28g - Mid,35132,235-221227.0001,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
Roaring 20s REBALANCE 6 Pack Prerolls 3g - Oreoz 0550,35094,Oreoz 0550-221026.0001,Oreoz 0550,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,Roaring 20s,10/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Sacrilegious x Jokerz Candy,34504,230215.0003-IPR,Sacrilegious x Jokerz Candy,,,High Scorez,,
Larry Lem OG 28g - Value,35081,Larry Lem OG-221227.0001,Larry Lem OG,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
High Scorez Sauce Infused Preroll 1.2g - Gastropop,34051,230208.0001-IPR,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,High Scorez,10/20/2022,
High Scorez Sauce Infused Preroll 1.2g - Gello,35039,230221.0001-IPR,Gello,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,High Scorez,11/22/2022,
DTF Premium Preroll 1g - Blue Dream X,34821,272X-221109.0001,Blue Dream X,,,DTF - Downtown Flower,11/9/2022,
Cali Lightning 3.5g - Signature,35028,CLT-221227.0001,Cali Lightning,"Forever 46, LLC - 00000057DCHF00477864",2/21/2023,DTF - Downtown Flower,12/27/2022,
Tangistan Kush 28g - Value,34570,TGK-221226.0001,Tangistan Kush,,,DTF - Downtown Flower,12/26/2022,
Mac n Geez 14g - Value,34962,MnG-221227.0001,Mac n Geez,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,12/27/2022,
Sonoran Lava 14g - Mid,34927,290D-221222.0001,Sonoran Lava,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,12/22/2022,
Gello 3.5g - Signature,33881,230-221122.0001,Gello,"Forever 46, LLC - 00000057DCHF00477864",2/6/2023,DTF - Downtown Flower,11/22/2022,
Sonoran Lava 28g - Mid,34914,290D-221222.0001,Sonoran Lava,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,12/22/2022,
Larry Lem OG 3.5g - Mid,34458,Larry Lem OG-221222.0001,Larry Lem OG,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,DTF - Downtown Flower,12/22/2022,
DTF Premium Preroll 1g - Mystery 2,34910,667-221026.001,Mystery 2,"Forever 46, LLC - 00000057DCHF00477864",2/20/2023,DTF - Downtown Flower,10/26/2022,
Larry Lem OG 3.5g - Mid,34458,Larry Lem OG-221222.0001,Larry Lem OG,,,DTF - Downtown Flower,12/22/2022,
Tangistan Kush 14g - Value,34540,TGK-221226.0001,Tangistan Kush,,,DTF - Downtown Flower,12/26/2022,
DTF Premium Preroll 1g - Blue Dream X,34821,272X-221109.0001,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",2/17/2023,DTF - Downtown Flower,11/9/2022,
Oreoz Mode 3.5g - Signature,34820,OMO-221222.0001,Oreoz Mode,"Forever 46, LLC - 00000057DCHF00477864",2/17/2023,DTF - Downtown Flower,12/22/2022,
DTF Premium Preroll 1g - Gastropop,34740,324s-221020.0001,Gastropop,"Forever 46, LLC - 00000057DCHF00477864",2/16/2023,DTF - Downtown Flower,10/20/2022,
Tangistan Kush 3.5g - Value,34733,TGK-221226.0001,Tangistan Kush,"Forever 46, LLC - 00000057DCHF00477864",2/16/2023,DTF - Downtown Flower,12/26/2022,
Tangistan Kush 28g - Value,34570,TGK-221226.0001,Tangistan Kush,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,DTF - Downtown Flower,12/26/2022,
Millionaire Gelato 14g - Value,34252,Millionaire Gelato-221226.0001,Millionaire Gelato,"Forever 46, LLC - 00000057DCHF00477864",2/13/2023,DTF - Downtown Flower,12/26/2022,
Jokerz Candy 14g - Value,34308,JRK CNDY-221222.0001,Jokerz Treat,"Forever 46, LLC - 00000057DCHF00477864",2/14/2023,DTF - Downtown Flower,12/22/2022,
Gello 3.5g - Signature,33881,230-221122.0001,Gello,,,DTF - Downtown Flower,11/22/2022,
Jokerz Candy 14g - Value,34308,JRK CNDY-221222.0001,Jokerz Treat,,,DTF - Downtown Flower,12/22/2022,
Zack's Cake 14g - Mid,34025,Zack's Cake-221122.0001,Zack's Cake,"Forever 46, LLC - 00000057DCHF00477864",2/8/2023,DTF - Downtown Flower,11/22/2022,
White Truffle 7g - Mid,33813,317s-221122.0001,White Truffle,"Forever 46, LLC - 00000057DCHF00477864",2/3/2023,DTF - Downtown Flower,11/22/2022,
Monkey Nougat 7g - Mid,33945,323s-221122.0001,Monkey Nougat,"Forever 46, LLC - 00000057DCHF00477864",2/7/2023,DTF - Downtown Flower,11/22/2022,
Millionaire Gelato 3.5g - Value,34104,Millionaire Gelato-221226.0001,Millionaire Gelato,"Forever 46, LLC - 00000057DCHF00477864",2/9/2023,DTF - Downtown Flower,12/26/2022,
Jokerz Candy 28g - Value,34306,JRK CNDY-221222.0001,Jokerz Treat,"Forever 46, LLC - 00000057DCHF00477864",2/14/2023,DTF - Downtown Flower,12/22/2022,
Millionaire Gelato 14g - Value,34252,Millionaire Gelato-221226.0001,Millionaire Gelato,,,DTF - Downtown Flower,12/26/2022,
Jokerz Candy 28g - Value,34306,JRK CNDY-221222.0001,Jokerz Treat,,,DTF - Downtown Flower,12/22/2022,
Tangistan Kush 14g - Value,34540,TGK-221226.0001,Tangistan Kush,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,DTF - Downtown Flower,12/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Sacrilegious x Jokerz Candy,34504,230215.0003-IPR,Sacrilegious x Jokerz Candy,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,High Scorez,10/26/2022,
High Scorez Sauce Infused Preroll 1.2g - Blue Dream X,34501,230215.0002-IPR,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,High Scorez,11/9/2022,
Larry Lem OG 3.5g - Mid,34458,Larry Lem OG-221222.0001,Larry Lem OG,"Forever 46, LLC - 00000057DCHF00477864",2/15/2023,DTF - Downtown Flower,12/22/2022,
Jokerz Candy 14g - Value,34308,JRK CNDY-221222.0001,Jokerz Treat,"Forever 46, LLC - 00000057DCHF00477864",2/14/2023,DTF - Downtown Flower,12/22/2022,
Jokerz Candy 28g - Value,34306,JRK CNDY-221222.0001,Jokerz Treat,"Forever 46, LLC - 00000057DCHF00477864",2/14/2023,DTF - Downtown Flower,12/22/2022,
Millionaire Gelato 3.5g - Value,34104,Millionaire Gelato-221226.0001,Millionaire Gelato,,,DTF - Downtown Flower,12/26/2022,
A La Oreoz 3.5g - Mid,34128,ALO-221222.0001,A La Oreoz,,,DTF - Downtown Flower,12/22/2022,
A La Oreoz 28g - Mid,34140,ALO-221222.0001,A La Oreoz,,,DTF - Downtown Flower,12/22/2022,
High Scorez Sauce Infused Preroll 1.2g - Kosher Kush,33801,235-230202.0001-IPR,Kosher Kush,"Forever 46, LLC - 00000057DCHF00477864",2/13/2023,High Scorez,8/25/2022,
Millionaire Gelato 14g - Value,34252,Millionaire Gelato-221226.0001,Millionaire Gelato,"Forever 46, LLC - 00000057DCHF00477864",2/13/2023,DTF - Downtown Flower,12/26/2022,
Zack's Cake 7g - Mid,34026,Zack's Cake-221122.0001,Zack's Cake,"Forever 46, LLC - 00000057DCHF00477864",2/8/2023,DTF - Downtown Flower,11/22/2022,
Orange Wafers 3.5g - Mid,34048,308A-221222.0001,Orange Wafers,"Forever 46, LLC - 00000057DCHF00477864",2/8/2023,DTF - Downtown Flower,12/22/2022,
Ice Cream Social 14g - Mid,33911,318-221122.0001,ICS,"Forever 46, LLC - 00000057DCHF00477864",2/6/2023,DTF - Downtown Flower,11/22/2022,
Cornbread 3.5g - Value,33480,CRBR-221122.0001,Cornbread,"Forever 46, LLC - 00000057DCHF00477864",1/31/2023,DTF - Downtown Flower,11/22/2022,
Cornbread 28g - Value,33322,CRBR-221122.0001,Cornbread,"Forever 46, LLC - 00000057DCHF00477864",1/27/2023,DTF - Downtown Flower,11/22/2022,
Cornbread 14g - Value,33321,CRBR-221122.0001,Cornbread,"Forever 46, LLC - 00000057DCHF00477864",1/27/2023,DTF - Downtown Flower,11/22/2022,
Blue Dream X 3.5g - Value,34159,272X-221226.0001,Blue Dream X,"Forever 46, LLC - 00000057DCHF00477864",2/10/2023,DTF - Downtown Flower,12/26/2022,
A La Oreoz 28g - Mid,34140,ALO-221222.0001,A La Oreoz,"Forever 46, LLC - 00000057DCHF00477864",2/10/2023,DTF - Downtown Flower,12/22/2022,
A La Oreoz 3.5g - Mid,34128,ALO-221222.0001,A La Oreoz,"Forever 46, LLC - 00000057DCHF00477864",2/10/2023,DTF - Downtown Flower,12/22/2022,
Zack's Cake 7g - Mid,34026,Zack's Cake-221122.0001,Zack's Cake,,,DTF - Downtown Flower,11/22/2022,
